TIME,WL1,WL2,WL3,W,VARL1,VARL2,VARL3
74.109,444.20,1365.03,232.46,2041.68,-205.26,-446.13,-154.63
74.163,444.20,1365.03,232.46,2041.68,-205.26,-446.13,-154.63
74.209,483.69,1368.36,255.42,2107.47,-230.22,-451.41,-154.31
74.247,483.69,1368.36,255.42,2107.47,-230.22,-451.41,-154.31
74.294,419.90,1349.34,237.88,2007.12,-194.06,-443.53,-156.12
74.331,419.90,1349.34,237.88,2007.12,-194.06,-443.53,-156.12
74.378,451.05,1371.18,238.09,2060.32,-213.30,-456.07,-155.18
74.414,451.05,1371.18,238.09,2060.32,-213.30,-456.07,-155.18
74.462,436.88,1387.92,250.62,2075.42,-213.81,-458.84,-157.86
74.494,436.88,1387.92,250.62,2075.42,-213.81,-458.84,-157.86
74.547,437.54,1380.04,237.33,2054.90,-201.65,-455.39,-157.60
74.594,437.54,1380.04,237.33,2054.90,-201.65,-455.39,-157.60
74.631,448.89,1390.93,244.71,2084.52,-210.06,-462.48,-157.20
74.662,448.89,1390.93,244.71,2084.52,-210.06,-462.48,-157.20
74.709,445.88,1375.40,255.65,2076.92,-205.45,-455.80,-157.80
74.746,445.88,1375.40,255.65,2076.92,-205.45,-455.80,-157.80
74.778,450.02,1364.73,256.53,2071.29,-209.07,-448.83,-156.33
74.831,450.02,1364.73,256.53,2071.29,-209.07,-448.83,-156.33
74.878,443.19,1403.13,253.64,2099.95,-205.76,-452.73,-155.75
74.909,443.19,1403.13,253.64,2099.95,-205.76,-452.73,-155.75
74.946,446.38,1383.81,233.06,2063.25,-199.41,-455.48,-155.78
74.977,446.38,1383.81,233.06,2063.25,-199.41,-455.48,-155.78
75.009,446.38,1383.81,233.06,2063.25,-199.41,-455.48,-155.78
75.046,472.67,1384.05,250.47,2107.19,-222.64,-455.89,-155.20
75.093,472.67,1384.05,250.47,2107.19,-222.64,-455.89,-155.20
75.130,431.34,1363.84,254.60,2049.78,-204.67,-447.17,-158.97
75.162,431.34,1363.84,254.60,2049.78,-204.67,-447.17,-158.97
75.209,469.57,1381.67,236.37,2087.61,-221.38,-458.15,-153.85
75.246,469.57,1381.67,236.37,2087.61,-221.38,-458.15,-153.85
75.308,420.02,1398.03,240.13,2058.19,-191.36,-459.36,-157.41
75.346,420.02,1398.03,240.13,2058.19,-191.36,-459.36,-157.41
75.393,411.93,1347.84,254.41,2014.19,-189.92,-439.67,-157.32
75.430,411.93,1347.84,254.41,2014.19,-189.92,-439.67,-157.32
75.462,457.82,1386.54,255.56,2099.92,-218.86,-457.35,-156.55
75.509,457.82,1386.54,255.56,2099.92,-218.86,-457.35,-156.55
75.546,469.00,1350.90,260.32,2080.23,-222.20,-446.57,-158.27
75.593,469.00,1350.90,260.32,2080.23,-222.20,-446.57,-158.27
75.630,435.90,1379.41,245.57,2060.87,-203.45,-459.94,-158.66
75.677,435.90,1379.41,245.57,2060.87,-203.45,-459.94,-158.66
75.731,397.56,1374.80,256.85,2029.21,-187.98,-449.20,-161.88
75.762,397.56,1374.80,256.85,2029.21,-187.98,-449.20,-161.88
75.793,407.52,1371.80,241.14,2020.47,-185.13,-447.72,-161.34
75.831,407.52,1371.80,241.14,2020.47,-185.13,-447.72,-161.34
75.878,401.38,1393.06,234.55,2029.00,-184.51,-451.58,-160.64
75.910,401.38,1393.06,234.55,2029.00,-184.51,-451.58,-160.64
75.962,414.83,1351.29,256.82,2022.94,-190.26,-439.20,-160.28
76.009,414.83,1351.29,256.82,2022.94,-190.26,-439.20,-160.28
76.046,408.72,1327.51,238.55,1974.78,-187.18,-432.77,-158.60
76.093,408.72,1327.51,238.55,1974.78,-187.18,-432.77,-158.60
76.131,433.62,1378.60,249.27,2061.49,-200.94,-453.38,-160.00
76.178,433.62,1378.60,249.27,2061.49,-200.94,-453.38,-160.00
76.211,428.12,1367.13,252.73,2047.98,-203.02,-448.38,-159.92
76.263,428.12,1367.13,252.73,2047.98,-203.02,-448.38,-159.92
76.294,416.11,1382.88,233.28,2032.28,-189.27,-451.83,-158.91
76.331,416.11,1382.88,233.28,2032.28,-189.27,-451.83,-158.91
76.378,417.16,1381.54,254.08,2052.78,-194.19,-449.89,-160.41
76.412,417.16,1381.54,254.08,2052.78,-194.19,-449.89,-160.41
76.447,417.16,1381.54,254.08,2052.78,-194.19,-449.89,-160.41
76.479,439.28,1376.48,242.49,2058.25,-211.36,-453.18,-158.15
76.532,439.28,1376.48,242.49,2058.25,-211.36,-453.18,-158.15
76.563,455.31,1376.64,245.11,2077.07,-217.74,-446.09,-156.52
76.610,455.31,1376.64,245.11,2077.07,-217.74,-446.09,-156.52
76.647,436.99,1377.60,254.20,2068.79,-194.26,-453.15,-160.61
76.679,436.99,1377.60,254.20,2068.79,-194.26,-453.15,-160.61
76.710,460.33,1374.37,256.35,2091.05,-217.64,-451.30,-158.25
76.764,460.33,1374.37,256.35,2091.05,-217.64,-451.30,-158.25
76.810,435.33,1373.35,247.42,2056.10,-203.84,-452.51,-159.86
76.848,435.33,1373.35,247.42,2056.10,-203.84,-452.51,-159.86
76.879,470.55,1399.42,244.39,2114.36,-221.79,-462.31,-156.90
76.932,470.55,1399.42,244.39,2114.36,-221.79,-462.31,-156.90
76.963,421.17,1359.93,257.59,2038.70,-191.57,-446.89,-160.80
76.995,421.17,1359.93,257.59,2038.70,-191.57,-446.89,-160.80
77.032,421.17,1359.93,257.59,2038.70,-191.57,-446.89,-160.80
77.079,455.91,1407.66,250.75,2114.32,-206.66,-463.20,-159.70
77.110,455.91,1407.66,250.75,2114.32,-206.66,-463.20,-159.70
77.148,415.51,1339.98,238.35,1993.84,-196.15,-442.05,-159.01
77.179,415.51,1339.98,238.35,1993.84,-196.15,-442.05,-159.01
77.210,416.33,1342.30,258.48,2017.10,-191.55,-436.16,-161.08
77.248,416.33,1342.30,258.48,2017.10,-191.55,-436.16,-161.08
77.294,439.13,1331.93,247.98,2019.04,-191.42,-433.26,-159.26
77.332,439.13,1331.93,247.98,2019.04,-191.42,-433.26,-159.26
77.379,460.41,1336.23,247.97,2044.60,-211.15,-436.39,-157.09
77.410,460.41,1336.23,247.97,2044.60,-211.15,-436.39,-157.09
77.448,460.41,1336.23,247.97,2044.60,-211.15,-436.39,-157.09
77.510,483.99,1381.25,262.66,2127.90,-228.46,-455.93,-157.10
77.548,457.02,1344.11,243.03,2044.16,-210.65,-436.42,-156.93
77.595,457.02,1344.11,243.03,2044.16,-210.65,-436.42,-156.93
77.632,436.77,1403.37,249.78,2089.92,-200.90,-463.59,-160.58
77.663,436.77,1403.37,249.78,2089.92,-200.90,-463.59,-160.58
77.694,436.77,1403.37,249.78,2089.92,-200.90,-463.59,-160.58
77.732,488.38,1366.37,255.62,2110.38,-225.41,-448.95,-156.89
77.764,488.38,1366.37,255.62,2110.38,-225.41,-448.95,-156.89
77.832,449.58,1336.16,241.40,2027.15,-206.93,-436.58,-156.13
77.879,464.77,1420.59,257.40,2142.76,-213.11,-465.27,-159.65
77.910,464.77,1420.59,257.40,2142.76,-213.11,-465.27,-159.65
77.948,464.77,1420.59,257.40,2142.76,-213.11,-465.27,-159.65
77.979,491.90,1399.19,247.70,2138.79,-229.27,-458.19,-157.25
78.011,491.90,1399.19,247.70,2138.79,-229.27,-458.19,-157.25
78.063,458.77,1367.08,243.86,2069.70,-213.10,-450.35,-157.49
78.095,458.77,1367.08,243.86,2069.70,-213.10,-450.35,-157.49
78.148,459.56,1381.26,256.24,2097.06,-215.56,-452.20,-159.18
78.179,459.56,1381.26,256.24,2097.06,-215.56,-452.20,-159.18
78.232,447.29,1402.62,233.20,2083.10,-207.70,-461.96,-158.06
78.279,447.29,1402.62,233.20,2083.10,-207.70,-461.96,-158.06
78.310,408.82,1371.09,250.84,2030.75,-187.33,-453.00,-161.48
78.347,408.82,1371.09,250.84,2030.75,-187.33,-453.00,-161.48
78.394,399.43,1345.89,240.53,1985.85,-188.09,-440.43,-157.60
78.431,399.43,1345.89,240.53,1985.85,-188.09,-440.43,-157.60
78.462,429.58,1361.02,237.59,2028.19,-199.39,-450.52,-155.03
78.509,429.58,1361.02,237.59,2028.19,-199.39,-450.52,-155.03
78.547,437.25,1390.39,264.21,2091.84,-201.77,-459.99,-159.08
78.594,437.25,1390.39,264.21,2091.84,-201.77,-459.99,-159.08
78.632,462.34,1357.36,239.98,2059.68,-221.14,-456.04,-154.20
78.678,462.34,1357.36,239.98,2059.68,-221.14,-456.04,-154.20
78.710,450.00,1375.83,243.36,2069.19,-212.76,-455.18,-155.54
78.762,450.00,1375.83,243.36,2069.19,-212.76,-455.18,-155.54
78.794,452.15,1376.33,254.80,2083.28,-211.62,-457.79,-157.93
78.831,452.15,1376.33,254.80,2083.28,-211.62,-457.79,-157.93
78.878,473.32,1376.40,240.01,2089.72,-218.87,-453.26,-154.18
78.910,473.32,1376.40,240.01,2089.72,-218.87,-453.26,-154.18
78.947,473.32,1376.40,240.01,2089.72,-218.87,-453.26,-154.18
78.978,455.21,1382.81,238.98,2077.01,-214.84,-455.19,-154.75
79.009,455.21,1382.81,238.98,2077.01,-214.84,-455.19,-154.75
79.063,486.19,1377.80,254.48,2118.46,-229.98,-454.71,-153.91
79.110,486.19,1377.80,254.48,2118.46,-229.98,-454.71,-153.91
79.147,416.22,1338.63,232.05,1986.90,-182.79,-440.45,-155.69
79.179,416.22,1338.63,232.05,1986.90,-182.79,-440.45,-155.69
79.231,434.86,1355.09,250.82,2040.77,-206.98,-448.51,-155.41
79.278,434.86,1355.09,250.82,2040.77,-206.98,-448.51,-155.41
79.316,449.32,1371.63,243.96,2064.91,-211.46,-449.38,-155.74
79.363,449.32,1371.63,243.96,2064.91,-211.46,-449.38,-155.74
79.432,450.90,1391.90,232.25,2075.04,-212.43,-461.22,-155.13
79.479,445.22,1397.20,254.21,2096.63,-217.02,-463.68,-156.37
79.510,445.22,1397.20,254.21,2096.63,-217.02,-463.68,-156.37
79.563,484.05,1380.44,239.57,2104.07,-233.40,-454.56,-153.27
79.610,484.05,1380.44,239.57,2104.07,-233.40,-454.56,-153.27
79.647,439.10,1349.71,243.12,2031.93,-213.31,-442.75,-154.28
79.678,439.10,1349.71,243.12,2031.93,-213.31,-442.75,-154.28
79.731,446.53,1356.67,252.45,2055.65,-207.73,-444.52,-156.83
79.810,433.32,1369.75,234.87,2037.94,-202.55,-449.27,-156.11
79.878,433.32,1369.75,234.87,2037.94,-202.55,-449.27,-156.11
79.931,444.87,1396.86,235.73,2077.46,-206.53,-459.43,-154.96
79.963,442.42,1361.78,251.51,2055.72,-204.00,-450.53,-156.70
80.009,442.42,1361.78,251.51,2055.72,-204.00,-450.53,-156.70
80.078,440.54,1389.41,248.15,2078.11,-205.64,-457.29,-157.87
80.131,409.48,1351.00,233.23,1993.71,-195.93,-447.88,-156.81
80.178,409.48,1351.00,233.23,1993.71,-195.93,-447.88,-156.81
80.231,452.14,1363.66,251.48,2067.27,-213.69,-453.06,-156.03
80.262,452.14,1363.66,251.48,2067.27,-213.69,-453.06,-156.03
80.314,440.26,1358.43,253.43,2052.12,-200.01,-445.24,-158.06
80.347,440.26,1358.43,253.43,2052.12,-200.01,-445.24,-158.06
80.378,417.16,1390.96,229.05,2037.17,-198.45,-453.78,-157.27
80.431,417.16,1390.96,229.05,2037.17,-198.45,-453.78,-157.27
80.494,423.42,1329.39,257.46,2010.27,-192.20,-431.33,-158.78
80.531,423.42,1329.39,257.46,2010.27,-192.20,-431.33,-158.78
80.562,398.11,1359.92,247.00,2005.02,-188.18,-445.85,-159.12
80.632,398.11,1359.92,247.00,2005.02,-188.18,-445.85,-159.12
80.678,446.67,1367.61,236.43,2050.72,-218.65,-446.41,-153.32
80.710,446.67,1367.61,236.43,2050.72,-218.65,-446.41,-153.32
80.747,443.66,1377.51,251.27,2072.44,-203.12,-455.85,-156.92
80.779,443.66,1377.51,251.27,2072.44,-203.12,-455.85,-156.92
80.810,422.36,1357.92,235.50,2015.77,-189.52,-436.71,-154.90
80.863,422.36,1357.92,235.50,2015.77,-189.52,-436.71,-154.90
80.910,453.71,1346.86,248.94,2049.51,-207.51,-443.35,-155.05
80.979,458.12,1374.63,254.33,2087.09,-213.74,-451.87,-155.98
81.010,458.12,1374.63,254.33,2087.09,-213.74,-451.87,-155.98
81.063,435.39,1372.41,234.37,2042.17,-207.24,-451.51,-155.00
81.094,435.39,1372.41,234.37,2042.17,-207.24,-451.51,-155.00
81.132,435.39,1372.41,234.37,2042.17,-207.24,-451.51,-155.00
81.179,448.48,1401.72,239.67,2089.87,-209.31,-464.06,-155.57
81.210,448.48,1401.72,239.67,2089.87,-209.31,-464.06,-155.57
81.247,481.87,1387.86,255.96,2125.69,-229.99,-459.78,-153.91
81.294,481.87,1387.86,255.96,2125.69,-229.99,-459.78,-153.91
81.332,459.65,1394.69,229.57,2083.91,-211.10,-467.81,-154.65
81.363,459.65,1394.69,229.57,2083.91,-211.10,-467.81,-154.65
81.410,463.17,1358.88,252.52,2074.57,-224.89,-450.20,-152.77
81.447,463.17,1358.88,252.52,2074.57,-224.89,-450.20,-152.77
81.494,468.61,1344.56,251.57,2064.74,-213.96,-442.92,-156.90
81.532,468.61,1344.56,251.57,2064.74,-213.96,-442.92,-156.90
81.578,433.00,1368.83,244.13,2045.95,-207.59,-453.54,-155.87
81.810,433.00,1368.83,244.13,2045.95,-207.59,-453.54,-155.87
81.847,408.83,1395.93,229.34,2034.10,-191.64,-456.91,-157.74
81.894,406.39,1390.38,249.74,2046.51,-187.00,-454.53,-159.14
81.932,406.39,1390.38,249.74,2046.51,-187.00,-454.53,-159.14
81.979,457.18,1409.06,237.82,2104.06,-214.11,-463.12,-155.52
82.012,457.18,1409.06,237.82,2104.06,-214.11,-463.12,-155.52
82.047,457.18,1409.06,237.82,2104.06,-214.11,-463.12,-155.52
82.110,426.66,1351.32,237.23,2015.20,-207.04,-433.79,-155.71
82.147,414.72,1393.71,250.89,2059.33,-198.74,-459.86,-157.96
82.194,414.72,1393.71,250.89,2059.33,-198.74,-459.86,-157.96
82.232,422.81,1397.62,233.51,2053.93,-195.34,-458.70,-156.11
82.278,422.81,1397.62,233.51,2053.93,-195.34,-458.70,-156.11
82.310,422.81,1397.62,233.51,2053.93,-195.34,-458.70,-156.11
82.363,487.50,1360.26,249.64,2097.40,-224.05,-451.57,-153.76
82.394,487.50,1360.26,249.64,2097.40,-224.05,-451.57,-153.76
82.432,431.81,1376.90,253.44,2062.15,-205.42,-448.67,-158.27
82.479,431.81,1376.90,253.44,2062.15,-205.42,-448.67,-158.27
82.532,423.11,1357.95,233.35,2014.41,-195.78,-445.47,-156.31
82.579,452.86,1367.79,250.03,2070.68,-212.52,-453.10,-157.00
82.632,452.86,1367.79,250.03,2070.68,-212.52,-453.10,-157.00
82.663,441.73,1408.85,244.19,2094.77,-194.02,-467.23,-159.26
82.710,441.73,1408.85,244.19,2094.77,-194.02,-467.23,-159.26
82.763,473.28,1371.29,234.34,2078.90,-224.04,-454.96,-153.81
82.795,473.28,1371.29,234.34,2078.90,-224.04,-454.96,-153.81
82.832,391.52,1385.76,246.63,2023.91,-181.78,-450.73,-158.52
82.863,391.52,1385.76,246.63,2023.91,-181.78,-450.73,-158.52
82.894,391.52,1385.76,246.63,2023.91,-181.78,-450.73,-158.52
82.948,410.65,1366.37,246.07,2023.09,-187.10,-445.76,-157.78
82.994,466.69,1415.55,230.43,2112.67,-224.37,-469.07,-153.55
83.032,466.69,1415.55,230.43,2112.67,-224.37,-469.07,-153.55
83.079,478.91,1387.83,256.35,2123.09,-228.56,-459.49,-154.44
83.110,478.91,1387.83,256.35,2123.09,-228.56,-459.49,-154.44
83.148,478.91,1387.83,256.35,2123.09,-228.56,-459.49,-154.44
83.194,455.76,1369.31,246.71,2071.79,-213.81,-456.88,-156.08
83.232,455.76,1369.31,246.71,2071.79,-213.81,-456.88,-156.08
83.264,427.81,1366.89,230.36,2025.06,-194.39,-449.46,-157.75
83.295,427.81,1366.89,230.36,2025.06,-194.39,-449.46,-157.75
83.348,412.49,1380.47,249.85,2042.81,-187.62,-449.91,-158.33
83.379,412.49,1380.47,249.85,2042.81,-187.62,-449.91,-158.33
83.432,438.93,1336.78,242.11,2017.81,-202.62,-436.04,-156.32
83.463,438.93,1336.78,242.11,2017.81,-202.62,-436.04,-156.32
83.494,455.21,1404.05,234.72,2093.98,-218.05,-465.31,-154.95
83.548,455.21,1404.05,234.72,2093.98,-218.05,-465.31,-154.95
83.579,452.94,1389.82,256.66,2099.42,-215.77,-452.85,-156.80
83.615,452.94,1389.82,256.66,2099.42,-215.77,-452.85,-156.80
83.663,458.68,1339.94,243.01,2041.63,-210.55,-440.22,-154.81
83.695,458.68,1339.94,243.01,2041.63,-210.55,-440.22,-154.81
83.732,458.68,1339.94,243.01,2041.63,-210.55,-440.22,-154.81
83.795,453.56,1389.65,237.99,2081.20,-206.62,-461.28,-155.95
83.832,449.66,1391.37,255.15,2096.18,-211.29,-454.96,-156.88
83.863,449.66,1391.37,255.15,2096.18,-211.29,-454.96,-156.88
83.910,432.97,1349.08,252.36,2034.41,-187.40,-438.62,-158.79
83.948,432.97,1349.08,252.36,2034.41,-187.40,-438.62,-158.79
83.995,442.16,1408.21,230.98,2081.34,-193.97,-464.17,-157.49
84.032,442.16,1408.21,230.98,2081.34,-193.97,-464.17,-157.49
84.079,476.78,1406.52,246.92,2130.22,-222.16,-462.97,-156.69
84.148,476.78,1406.52,246.92,2130.22,-222.16,-462.97,-156.69
84.194,470.51,1404.83,251.54,2126.88,-220.56,-463.33,-155.34
84.232,470.51,1404.83,251.54,2126.88,-220.56,-463.33,-155.34
84.263,464.81,1350.05,240.13,2054.99,-214.75,-446.02,-154.78
84.310,464.81,1350.05,240.13,2054.99,-214.75,-446.02,-154.78
84.348,427.23,1347.50,247.01,2021.74,-202.55,-444.07,-155.74
84.379,427.23,1347.50,247.01,2021.74,-202.55,-444.07,-155.74
84.410,439.65,1393.63,252.81,2086.09,-210.91,-460.78,-156.90
84.447,439.65,1393.63,252.81,2086.09,-210.91,-460.78,-156.90
84.494,444.05,1401.31,236.14,2081.49,-208.13,-465.93,-155.02
84.532,444.05,1401.31,236.14,2081.49,-208.13,-465.93,-155.02
84.579,424.78,1375.97,254.84,2055.59,-208.74,-451.69,-158.70
84.615,424.78,1375.97,254.84,2055.59,-208.74,-451.69,-158.70
84.663,404.81,1378.32,247.66,2030.79,-187.78,-447.93,-158.96
84.710,404.81,1378.32,247.66,2030.79,-187.78,-447.93,-158.96
84.748,473.49,1398.95,234.91,2107.35,-219.43,-465.41,-153.68
84.779,473.49,1398.95,234.91,2107.35,-219.43,-465.41,-153.68
84.813,473.49,1398.95,234.91,2107.35,-219.43,-465.41,-153.68
84.863,453.34,1375.86,239.79,2068.99,-218.44,-453.12,-153.57
84.894,453.34,1375.86,239.79,2068.99,-218.44,-453.12,-153.57
84.948,424.25,1358.37,256.05,2038.66,-196.71,-438.84,-156.41
84.994,422.75,1390.13,234.58,2047.45,-196.90,-456.22,-156.54
85.032,422.75,1390.13,234.58,2047.45,-196.90,-456.22,-156.54
85.079,451.14,1400.87,236.66,2088.67,-219.62,-461.28,-154.11
85.110,451.14,1400.87,236.66,2088.67,-219.62,-461.28,-154.11
85.148,451.14,1400.87,236.66,2088.67,-219.62,-461.28,-154.11
85.195,448.13,1389.41,251.20,2088.74,-210.39,-456.96,-157.26
85.232,448.13,1389.41,251.20,2088.74,-210.39,-456.96,-157.26
85.264,454.29,1373.17,237.01,2064.46,-212.91,-447.54,-155.25
85.311,454.29,1373.17,237.01,2064.46,-212.91,-447.54,-155.25
85.348,455.69,1361.01,239.69,2056.38,-209.56,-445.47,-156.72
85.395,455.69,1361.01,239.69,2056.38,-209.56,-445.47,-156.72
85.432,429.13,1389.40,253.03,2071.56,-204.29,-461.44,-157.82
85.479,429.13,1389.40,253.03,2071.56,-204.29,-461.44,-157.82
85.510,475.60,1387.56,237.14,2100.30,-228.29,-466.51,-154.50
85.563,475.60,1387.56,237.14,2100.30,-228.29,-466.51,-154.50
85.595,443.89,1348.61,245.88,2038.38,-206.56,-443.40,-156.29
85.663,421.57,1385.48,251.28,2058.32,-195.09,-451.93,-159.46
85.710,421.57,1385.48,251.28,2058.32,-195.09,-451.93,-159.46
85.748,462.12,1349.01,237.52,2048.65,-211.79,-441.45,-155.55
85.779,462.12,1349.01,237.52,2048.65,-211.79,-441.45,-155.55
85.832,400.42,1383.54,246.30,2030.27,-189.23,-448.32,-158.68
85.863,400.42,1383.54,246.30,2030.27,-189.23,-448.32,-158.68
85.910,461.90,1403.00,252.08,2116.98,-217.03,-467.84,-156.59
85.947,461.90,1403.00,252.08,2116.98,-217.03,-467.84,-156.59
85.994,441.39,1367.98,232.60,2041.96,-207.45,-449.40,-155.27
86.032,441.39,1367.98,232.60,2041.96,-207.45,-449.40,-155.27
86.079,428.30,1412.66,244.11,2085.07,-204.26,-464.33,-156.58
86.110,428.30,1412.66,244.11,2085.07,-204.26,-464.33,-156.58
86.163,488.07,1375.82,253.90,2117.79,-228.00,-458.78,-153.89
86.212,488.07,1375.82,253.90,2117.79,-228.00,-458.78,-153.89
86.263,401.24,1360.45,231.31,1992.99,-186.88,-446.04,-156.28
86.295,401.24,1360.45,231.31,1992.99,-186.88,-446.04,-156.28
86.347,431.29,1405.64,249.03,2085.96,-191.98,-467.70,-157.83
86.378,431.29,1405.64,249.03,2085.96,-191.98,-467.70,-157.83
86.432,441.34,1362.78,245.79,2049.91,-206.64,-448.61,-156.63
86.463,441.34,1362.78,245.79,2049.91,-206.64,-448.61,-156.63
86.510,492.93,1388.72,240.65,2122.30,-229.14,-451.38,-155.31
86.548,492.93,1388.72,240.65,2122.30,-229.14,-451.38,-155.31
86.579,431.58,1373.21,256.55,2061.35,-193.68,-458.00,-161.55
86.614,431.58,1373.21,256.55,2061.35,-193.68,-458.00,-161.55
86.663,425.89,1337.10,247.66,2010.65,-191.95,-440.09,-160.69
86.694,425.89,1337.10,247.66,2010.65,-191.95,-440.09,-160.69
86.732,425.89,1337.10,247.66,2010.65,-191.95,-440.09,-160.69
86.779,444.88,1360.29,240.74,2045.91,-202.86,-445.53,-157.84
86.810,444.88,1360.29,240.74,2045.91,-202.86,-445.53,-157.84
86.847,490.97,1400.49,262.03,2153.49,-220.68,-461.79,-157.84
86.879,490.97,1400.49,262.03,2153.49,-220.68,-461.79,-157.84
86.932,440.13,1388.98,244.56,2073.67,-203.11,-452.58,-159.28
86.978,440.13,1388.98,244.56,2073.67,-203.11,-452.58,-159.28
87.010,466.24,1366.77,244.28,2077.29,-209.60,-449.04,-156.93
87.047,466.24,1366.77,244.28,2077.29,-209.60,-449.04,-156.93
87.078,417.48,1372.31,257.35,2047.14,-189.93,-448.41,-160.99
87.131,417.48,1372.31,257.35,2047.14,-189.93,-448.41,-160.99
87.178,438.79,1383.70,242.99,2065.47,-218.36,-464.17,-157.90
87.210,438.79,1383.70,242.99,2065.47,-218.36,-464.17,-157.90
87.278,420.46,1337.16,244.57,2002.19,-189.27,-436.69,-159.05
87.331,420.46,1337.16,244.57,2002.19,-189.27,-436.69,-159.05
87.378,462.12,1350.06,263.29,2075.47,-216.83,-443.89,-159.03
87.409,462.12,1350.06,263.29,2075.47,-216.83,-443.89,-159.03
87.463,424.71,1387.51,237.49,2049.71,-210.20,-450.45,-159.07
87.510,389.87,1351.91,253.82,1995.59,-185.79,-438.30,-161.55
87.547,389.87,1351.91,253.82,1995.59,-185.79,-438.30,-161.55
87.594,390.28,1368.72,254.13,2013.13,-181.85,-447.36,-163.17
87.631,390.28,1368.72,254.13,2013.13,-181.85,-447.36,-163.17
87.678,467.45,1395.82,237.16,2100.43,-223.65,-459.54,-157.28
87.709,467.45,1395.82,237.16,2100.43,-223.65,-459.54,-157.28
87.747,467.45,1395.82,237.16,2100.43,-223.65,-459.54,-157.28
87.809,450.14,1384.93,256.78,2091.85,-207.10,-460.42,-159.96
87.863,491.33,1428.35,260.44,2180.12,-219.51,-471.90,-158.37
87.894,491.33,1428.35,260.44,2180.12,-219.51,-471.90,-158.37
87.947,476.81,1374.12,248.01,2098.95,-218.79,-453.57,-156.61
87.978,476.81,1374.12,248.01,2098.95,-218.79,-453.57,-156.61
88.031,443.11,1376.52,241.84,2061.47,-204.13,-456.53,-158.46
88.063,443.11,1376.52,241.84,2061.47,-204.13,-456.53,-158.46
88.110,444.93,1332.38,261.11,2038.41,-200.36,-434.23,-159.19
88.147,444.93,1332.38,261.11,2038.41,-200.36,-434.23,-159.19
88.194,481.47,1365.09,241.81,2088.37,-222.35,-448.65,-155.63
88.231,481.47,1365.09,241.81,2088.37,-222.35,-448.65,-155.63
88.263,429.08,1381.96,252.61,2063.64,-208.20,-463.18,-159.25
88.331,429.08,1381.96,252.61,2063.64,-208.20,-463.18,-159.25
88.362,490.09,1403.09,257.20,2150.39,-224.69,-479.99,-157.30
88.409,490.09,1403.09,257.20,2150.39,-224.69,-479.99,-157.30
88.447,465.03,1398.46,244.01,2107.49,-212.81,-472.45,-158.31
88.494,465.03,1398.46,244.01,2107.49,-212.81,-472.45,-158.31
88.547,471.73,1388.80,260.36,2120.90,-223.79,-460.14,-157.40
88.593,485.54,1384.48,244.08,2114.10,-233.42,-456.35,-155.68
88.631,485.54,1384.48,244.08,2114.10,-233.42,-456.35,-155.68
88.678,464.22,1408.74,248.73,2121.69,-213.35,-465.53,-159.16
88.709,464.22,1408.74,248.73,2121.69,-213.35,-465.53,-159.16
88.747,464.22,1408.74,248.73,2121.69,-213.35,-465.53,-159.16
88.778,467.70,1333.80,257.74,2059.24,-209.89,-441.15,-159.15
88.832,467.70,1333.80,257.74,2059.24,-209.89,-441.15,-159.15
88.878,447.21,1386.15,236.77,2070.13,-206.01,-450.51,-157.41
88.910,447.21,1386.15,236.77,2070.13,-206.01,-450.51,-157.41
88.963,487.74,1399.28,260.18,2147.20,-227.65,-466.49,-156.76
88.994,487.74,1399.28,260.18,2147.20,-227.65,-466.49,-156.76
89.032,439.03,1414.44,242.14,2095.62,-206.45,-467.45,-161.09
89.063,439.03,1414.44,242.14,2095.62,-206.45,-467.45,-161.09
89.114,453.96,1358.08,244.78,2056.82,-215.74,-450.41,-157.35
89.148,453.96,1358.08,244.78,2056.82,-215.74,-450.41,-157.35
89.195,449.76,1387.47,257.54,2094.77,-208.70,-465.32,-159.58
89.233,449.76,1387.47,257.54,2094.77,-208.70,-465.32,-159.58
89.279,466.94,1378.40,235.24,2080.58,-221.53,-451.75,-153.46
89.311,466.94,1378.40,235.24,2080.58,-221.53,-451.75,-153.46
